timestep,id,left,top,height,width,img_height,img_width,parent
26,7,742.515753,431.0911892,10,10,1920,2560,0
26,12,1084.769268,1167.002081,10,10,1920,2560,11
26,19,1093.194085,1245.71685,10,10,1920,2560,11
26,20,2152.747061,1657.069625,10,10,1920,2560,0
26,21,2473.642174,447.5216148,10,10,1920,2560,0
26,23,347.0664882,1367.886989,10,10,1920,2560,22
26,25,547.5560776,550.7689148,10,10,1920,2560,24
26,28,1579.990007,1047.676743,10,10,1920,2560,0
26,31,2470.173758,455.9652926,10,10,1920,2560,30
26,32,2502.617023,426.4729132,10,10,1920,2560,30
26,36,2022.883954,117.6797352,10,10,1920,2560,35
26,41,2224.27825,2.738862748,10,10,1920,2560,39
26,46,1461.417169,417.9333118,10,10,1920,2560,0
26,50,1460.802209,821.9414081,10,10,1920,2560,49
26,53,1593.368013,793.2369592,10,10,1920,2560,52
26,55,1542.247037,671.5452574,10,10,1920,2560,54
26,61,1485.174228,754.3269545,10,10,1920,2560,59
27,148,2493.498042,90.23181751,10,10,1920,2560,0
27,146,1671.65162,1772.135183,10,10,1920,2560,0
27,145,234.5538593,1856.857748,10,10,1920,2560,0
27,143,646.7457667,1640.141858,10,10,1920,2560,0
27,142,1262.080151,144.4533534,10,10,1920,2560,0
27,255,2003.961746,1468.521776,10,10,1920,2560,0
27,241,228.1968817,756.033638,10,10,1920,2560,0
27,209,1814.963207,30.75817274,10,10,1920,2560,207
27,183,1713.138192,826.5212601,10,10,1920,2560,0
27,157,495.2712931,195.4162679,10,10,1920,2560,0
27,161,2481.399859,399.3762972,10,10,1920,2560,160
27,163,2424.252141,304.9216885,10,10,1920,2560,162
27,168,2492.780801,265.5180152,10,10,1920,2560,162
27,172,769.6428364,1302.525069,10,10,1920,2560,171
27,179,734.81197,1296.756655,10,10,1920,2560,171
27,1,492.9180127,1399.44163,10,10,1920,2560,0
27,8,291.5646137,103.3416037,10,10,1920,2560,0
27,34,319.5000311,698.617468,10,10,1920,2560,0
27,131,396.9256081,502.6772871,10,10,1920,2560,130
27,133,482.0879359,593.4801363,10,10,1920,2560,132
27,134,471.9370877,667.1050014,10,10,1920,2560,132
27,136,736.5290524,1259.660322,10,10,1920,2560,135
27,3,1121.79,1700.891581,10,10,1920,2560,2
27,4,1226.649447,1646.280737,10,10,1920,2560,2
27,6,1749.792444,626.5367946,10,10,1920,2560,0
27,7,742.2152957,425.3608797,10,10,1920,2560,0
27,12,1097.038765,1162.69568,10,10,1920,2560,11
27,19,1098.963111,1246.448449,10,10,1920,2560,11
27,20,2153.501859,1655.933307,10,10,1920,2560,0
27,21,2474.760338,439.7882929,10,10,1920,2560,0
27,23,327.9773011,1384.428037,10,10,1920,2560,22
27,25,550.1394857,512.2388557,10,10,1920,2560,24
27,28,1571.504105,1050.096586,10,10,1920,2560,0
27,31,2529.004045,415.2916174,10,10,1920,2560,30
27,32,2505.646982,425.5235137,10,10,1920,2560,30
27,36,2010.995641,110.7865972,10,10,1920,2560,35
27,41,2230.229469,0.307358064,10,10,1920,2560,39
27,46,1471.75315,405.617532,10,10,1920,2560,0
27,50,1474.470278,786.3593509,10,10,1920,2560,49
27,53,1603.900298,803.7042847,10,10,1920,2560,52
27,55,1544.62041,669.6801025,10,10,1920,2560,54
27,62,1450.552736,722.758415,10,10,1920,2560,61
27,63,1470.447852,689.0068192,10,10,1920,2560,61
28,149,2485.189054,97.86953585,10,10,1920,2560,148
28,154,2488.707247,42.77173976,10,10,1920,2560,148
28,146,1651.16434,1757.14967,10,10,1920,2560,0
28,145,266.7737785,1867.40908,10,10,1920,2560,0
28,143,634.6637858,1613.45333,10,10,1920,2560,0
28,142,1262.053569,144.4729357,10,10,1920,2560,0
28,255,2030.749381,1468.603089,10,10,1920,2560,0
28,241,218.9988698,737.8673208,10,10,1920,2560,0
28,209,1830.876565,68.38297174,10,10,1920,2560,207
28,183,1726.981372,806.9333774,10,10,1920,2560,0
28,157,493.7742235,195.7093395,10,10,1920,2560,0
28,163,2439.443004,301.0204985,10,10,1920,2560,162
28,168,2473.955234,272.9494223,10,10,1920,2560,162
28,172,798.0167761,1289.665085,10,10,1920,2560,171
28,179,722.3618646,1301.960375,10,10,1920,2560,171
28,1,495.832591,1401.50447,10,10,1920,2560,0
28,8,289.6657712,96.00672545,10,10,1920,2560,0
28,34,319.2998572,698.9963413,10,10,1920,2560,0
28,131,395.5023004,504.2623776,10,10,1920,2560,130
28,133,481.9226923,596.3069464,10,10,1920,2560,132
28,134,507.2783193,686.7297615,10,10,1920,2560,132
28,136,732.8964093,1253.174869,10,10,1920,2560,135
28,3,1097.320419,1712.671923,10,10,1920,2560,2
28,4,1241.56023,1653.755286,10,10,1920,2560,2
28,6,1779.713064,626.7197203,10,10,1920,2560,0
28,7,742.5966456,424.2652917,10,10,1920,2560,0
28,12,1117.174455,1158.311514,10,10,1920,2560,11
28,19,1104.732138,1247.180048,10,10,1920,2560,11
28,20,2152.834131,1655.797218,10,10,1920,2560,0
28,21,2491.622408,417.0403819,10,10,1920,2560,0
28,23,312.0216258,1388.251324,10,10,1920,2560,22
28,25,546.8886837,486.345374,10,10,1920,2560,24
28,28,1565.855552,1056.537343,10,10,1920,2560,0
28,31,2531.882007,410.7737168,10,10,1920,2560,30
28,32,2508.676942,424.5741141,10,10,1920,2560,30
28,36,2012.825518,151.5569358,10,10,1920,2560,35
28,41,2236.180688,0,10,10,1920,2560,39
28,46,1474.439993,391.0308077,10,10,1920,2560,0
28,50,1480.747148,755.6876439,10,10,1920,2560,49
28,53,1598.898256,800.0040329,10,10,1920,2560,52
28,55,1589.32432,644.5520125,10,10,1920,2560,54
28,62,1452.453565,721.0460989,10,10,1920,2560,61
28,63,1470.447852,689.0068192,10,10,1920,2560,61
29,155,902.9888896,37.91031328,10,10,1920,2560,0
29,156,333.2322144,1869.103528,10,10,1920,2560,0
29,149,2470.814479,101.8701588,10,10,1920,2560,148
29,154,2490.380286,68.64434853,10,10,1920,2560,148
29,146,1632.548493,1734.096059,10,10,1920,2560,0
29,145,267.549937,1875.258914,10,10,1920,2560,0
29,143,613.8355486,1590.286942,10,10,1920,2560,0
29,142,1262.026986,144.4925179,10,10,1920,2560,0
29,255,2050.191841,1470.009704,10,10,1920,2560,0
29,241,210.5951973,721.6328745,10,10,1920,2560,0
29,209,1827.862614,67.90378979,10,10,1920,2560,207
29,183,1757.576066,772.1459105,10,10,1920,2560,0
29,157,493.0974101,194.3353907,10,10,1920,2560,0
29,163,2460.462489,286.7837694,10,10,1920,2560,162
29,168,2475.260894,272.2228279,10,10,1920,2560,162
29,172,819.7580218,1296.3261,10,10,1920,2560,171
29,179,687.1711802,1316.698812,10,10,1920,2560,171
29,1,504.2513396,1405.612672,10,10,1920,2560,0
29,8,363.0523033,82.02937664,10,10,1920,2560,0
29,34,321.9928993,691.7734566,10,10,1920,2560,0
29,131,396.6781474,502.951575,10,10,1920,2560,130
29,133,481.7574486,599.1337565,10,10,1920,2560,132
29,134,524.8962548,704.7766545,10,10,1920,2560,132
29,137,735.2064689,1232.800255,10,10,1920,2560,136
29,138,796.8300505,1253.042988,10,10,1920,2560,136
29,3,1079.126797,1725.259278,10,10,1920,2560,2
29,4,1251.400867,1679.096478,10,10,1920,2560,2
29,6,1793.381949,614.1164289,10,10,1920,2560,0
29,7,740.5606256,429.2149143,10,10,1920,2560,0
29,12,1133.413074,1158.176207,10,10,1920,2560,11
29,19,1110.501164,1247.911646,10,10,1920,2560,11
29,20,2151.570451,1655.863039,10,10,1920,2560,0
29,21,2486.29377,404.6473292,10,10,1920,2560,0
29,23,318.2363446,1411.028789,10,10,1920,2560,22
29,25,540.5792092,443.9725735,10,10,1920,2560,24
29,28,1557.263602,1058.46077,10,10,1920,2560,0
29,31,2517.711717,417.7299479,10,10,1920,2560,30
29,32,2511.706901,423.6247145,10,10,1920,2560,30
29,36,2015.093858,164.1877898,10,10,1920,2560,35
29,41,2242.131907,0,10,10,1920,2560,39
29,46,1478.4014,369.7957523,10,10,1920,2560,0
29,50,1481.667652,752.3316216,10,10,1920,2560,49
29,53,1581.968579,842.7353421,10,10,1920,2560,52
29,55,1623.162668,637.3937811,10,10,1920,2560,54
29,62,1490.263282,691.005286,10,10,1920,2560,61
29,64,1464.966832,653.8306165,10,10,1920,2560,63
29,65,1449.852512,698.4398617,10,10,1920,2560,63
30,155,886.7732851,39.31759561,10,10,1920,2560,0
30,156,333.2322144,1869.103528,10,10,1920,2560,0
30,149,2500.66568,100.1555297,10,10,1920,2560,148
30,154,2456.102088,109.4157201,10,10,1920,2560,148
30,146,1618.93311,1708.616567,10,10,1920,2560,0
30,145,305.7631151,1877.012149,10,10,1920,2560,0
30,143,587.2622621,1563.493197,10,10,1920,2560,0
30,142,1262.000403,144.5121001,10,10,1920,2560,0
30,255,2081.36845,1475.649317,10,10,1920,2560,0
30,241,199.4069951,703.8284715,10,10,1920,2560,0
30,209,1832.134114,68.89722981,10,10,1920,2560,207
30,183,1777.735738,755.1383135,10,10,1920,2560,0
30,157,490.6740965,192.9836327,10,10,1920,2560,0
30,163,2471.126963,277.8246296,10,10,1920,2560,162
30,168,2499.299199,396.0346107,10,10,1920,2560,162
30,172,836.610912,1297.328602,10,10,1920,2560,171
30,179,694.0715471,1299.114059,10,10,1920,2560,171
30,1,504.2873303,1410.04005,10,10,1920,2560,0
30,8,396.2312812,77.34938933,10,10,1920,2560,0
30,34,321.6303475,693.7480658,10,10,1920,2560,0
30,131,388.2942411,492.5020481,10,10,1920,2560,130
30,133,481.5922049,601.9605666,10,10,1920,2560,132
30,134,537.0531783,704.4883686,10,10,1920,2560,132
30,137,786.8291374,1254.981423,10,10,1920,2560,136
30,138,826.5218181,1244.854722,10,10,1920,2560,136
30,3,1062.066541,1738.600684,10,10,1920,2560,2
30,4,1246.477204,1692.681413,10,10,1920,2560,2
30,6,1800.586738,597.1665996,10,10,1920,2560,0
30,7,740.4563359,429.430538,10,10,1920,2560,0
30,12,1153.546876,1157.053799,10,10,1920,2560,11
30,19,1116.270191,1248.643245,10,10,1920,2560,11
30,20,2153.851105,1657.655473,10,10,1920,2560,0
30,21,2503.544381,372.8506016,10,10,1920,2560,0
30,23,324.7192306,1437.879886,10,10,1920,2560,22
30,25,534.3354206,411.7309309,10,10,1920,2560,24
30,28,1541.620716,1041.551565,10,10,1920,2560,0
30,31,2519.305044,423.1243421,10,10,1920,2560,30
30,36,2009.534518,185.6876992,10,10,1920,2560,35
30,41,2016.549947,42.02642309,10,10,1920,2560,39
30,46,1476.415794,358.5583741,10,10,1920,2560,0
30,50,1481.860844,751.451918,10,10,1920,2560,49
30,53,1587.710135,848.5172979,10,10,1920,2560,52
30,55,1652.351521,618.9770038,10,10,1920,2560,54
30,62,1486.498265,683.6403427,10,10,1920,2560,61
30,65,1452.457237,678.1351276,10,10,1920,2560,63
31,188,870.3932928,1275.08249,10,10,1920,2560,0
31,155,874.329182,55.22490866,10,10,1920,2560,0
31,156,250.4588703,1875.936665,10,10,1920,2560,0
31,149,2502.734269,112.308606,10,10,1920,2560,148
31,154,2445.98912,112.5760632,10,10,1920,2560,148
31,146,1600.429222,1686.566312,10,10,1920,2560,0
31,145,315.7105047,1876.342971,10,10,1920,2560,0
31,143,561.5057823,1559.124763,10,10,1920,2560,0
31,142,1261.97382,144.5316823,10,10,1920,2560,0
31,255,2122.040922,1487.283755,10,10,1920,2560,0
31,241,181.0947121,695.3874645,10,10,1920,2560,0
31,209,1824.270849,71.98679841,10,10,1920,2560,207
31,184,1763.869341,772.0288796,10,10,1920,2560,183
31,185,1808.48268,722.3818738,10,10,1920,2560,183
31,157,493.8322674,198.1257009,10,10,1920,2560,0
31,163,2467.715691,275.1766869,10,10,1920,2560,162
31,168,2519.402704,425.3540316,10,10,1920,2560,162
31,172,893.5744199,1309.637274,10,10,1920,2560,171
31,179,693.0021347,1310.413425,10,10,1920,2560,171
31,1,516.9434494,1421.59842,10,10,1920,2560,0
31,8,418.691455,80.90250854,10,10,1920,2560,0
31,34,319.6920417,695.4332745,10,10,1920,2560,0
31,131,393.3052196,482.1775181,10,10,1920,2560,130
31,134,549.7014393,707.409191,10,10,1920,2560,132
31,137,804.6567155,1268.268122,10,10,1920,2560,136
31,138,854.4286754,1240.727949,10,10,1920,2560,136
31,3,1049.86192,1736.908214,10,10,1920,2560,2
31,4,1251.100451,1703.68879,10,10,1920,2560,2
31,6,1800.194277,567.577142,10,10,1920,2560,0
31,7,736.2798768,427.8271104,10,10,1920,2560,0
31,12,1165.831098,1155.743041,10,10,1920,2560,11
31,19,1122.039217,1249.374844,10,10,1920,2560,11
31,20,2150.400827,1658.748386,10,10,1920,2560,0
31,21,2499.468967,394.6269327,10,10,1920,2560,0
31,25,522.1832996,388.9437595,10,10,1920,2560,24
31,28,1527.779296,1036.900175,10,10,1920,2560,0
31,31,2457.157342,424.1268641,10,10,1920,2560,30
31,36,2004.032484,209.1737766,10,10,1920,2560,35
31,41,2014.626285,41.26196298,10,10,1920,2560,39
31,46,1482.136983,343.335816,10,10,1920,2560,0
31,50,1480.869787,730.9415932,10,10,1920,2560,49
31,53,1598.224154,855.3943205,10,10,1920,2560,52
31,55,1666.387771,599.4852428,10,10,1920,2560,54
31,62,1494.292511,672.964509,10,10,1920,2560,61
31,66,1441.161675,680.7691778,10,10,1920,2560,65
31,123,1464.252593,635.9305076,10,10,1920,2560,65
32,195,593.6940288,16.80353685,10,10,1920,2560,0
32,188,888.2560985,1286.87211,10,10,1920,2560,0
32,155,865.2936272,75.06554056,10,10,1920,2560,0
32,156,247.4522957,1882.036437,10,10,1920,2560,0
32,149,2499.090977,117.7255364,10,10,1920,2560,148
32,154,2416.692591,122.7874129,10,10,1920,2560,148
32,146,1592.751945,1670.184632,10,10,1920,2560,0
32,145,309.7938124,1875.552316,10,10,1920,2560,0
32,143,534.5145456,1553.127029,10,10,1920,2560,0
32,142,1261.947238,144.5512646,10,10,1920,2560,0
32,255,2143.7674,1488.241265,10,10,1920,2560,0
32,241,174.2315191,677.2373917,10,10,1920,2560,0
32,209,1825.326022,77.24659095,10,10,1920,2560,207
32,184,1764.364773,770.8209726,10,10,1920,2560,183
32,185,1803.82086,731.1800943,10,10,1920,2560,183
32,157,501.0500606,192.5719018,10,10,1920,2560,0
32,163,2472.859093,262.5266493,10,10,1920,2560,162
32,168,2526.959339,420.2947395,10,10,1920,2560,162
32,172,968.705167,1328.563454,10,10,1920,2560,171
32,179,698.1261562,1313.076126,10,10,1920,2560,171
32,1,521.8722484,1423.169632,10,10,1920,2560,0
32,8,444.0329584,78.78927785,10,10,1920,2560,0
32,34,319.7079673,698.2933908,10,10,1920,2560,0
32,131,390.4817388,484.6849447,10,10,1920,2560,130
32,134,571.8547272,713.2284475,10,10,1920,2560,132
32,137,838.8847891,1269.244142,10,10,1920,2560,136
32,138,920.0696571,1297.021247,10,10,1920,2560,136
32,3,1044.573017,1747.866313,10,10,1920,2560,2
32,4,1249.87485,1735.435722,10,10,1920,2560,2
32,6,1810.271696,546.0345631,10,10,1920,2560,0
32,7,737.3231467,427.7711135,10,10,1920,2560,0
32,12,1174.69807,1161.814228,10,10,1920,2560,11
32,19,1127.808244,1250.106443,10,10,1920,2560,11
32,20,2154.195728,1657.902608,10,10,1920,2560,0
32,21,2525.762653,359.548025,10,10,1920,2560,0
32,25,528.8382047,370.1863818,10,10,1920,2560,24
32,28,1515.302465,1033.764426,10,10,1920,2560,0
32,36,2002.439959,229.2161717,10,10,1920,2560,35
32,41,2021.463704,25.30794881,10,10,1920,2560,39
32,46,1480.796871,338.1248507,10,10,1920,2560,0
32,50,1479.645985,719.511049,10,10,1920,2560,49
32,53,1605.541541,853.0922833,10,10,1920,2560,52
32,55,1674.116065,597.1196962,10,10,1920,2560,54
32,62,1456.93417,680.9032351,10,10,1920,2560,61
32,66,1441.161675,680.7691778,10,10,1920,2560,65
33,195,612.9205211,24.30131415,10,10,1920,2560,0
33,188,888.3873355,1286.958727,10,10,1920,2560,0
33,155,849.2958626,105.0066767,10,10,1920,2560,0
33,156,280.7703465,1884.370673,10,10,1920,2560,0
33,149,2468.593524,135.3423857,10,10,1920,2560,148
33,154,2395.452433,145.8313196,10,10,1920,2560,148
33,146,1607.62808,1655.795922,10,10,1920,2560,0
33,145,310.1363463,1875.951901,10,10,1920,2560,0
33,143,517.6584928,1524.791539,10,10,1920,2560,0
33,255,2175.746416,1484.611989,10,10,1920,2560,0
33,241,170.8525306,649.0259455,10,10,1920,2560,0
33,209,1834.768842,72.16708569,10,10,1920,2560,207
33,184,1814.826939,729.9124512,10,10,1920,2560,183
33,185,1828.056871,700.5403853,10,10,1920,2560,183
33,157,491.6303274,182.3018382,10,10,1920,2560,0
33,164,2468.349531,271.633652,10,10,1920,2560,163
33,165,2520.215317,256.4440562,10,10,1920,2560,163
33,168,2532.324622,407.2758261,10,10,1920,2560,162
33,172,940.7079559,1312.464457,10,10,1920,2560,171
33,179,710.9139953,1321.243801,10,10,1920,2560,171
33,1,572.2746405,1449.674865,10,10,1920,2560,0
33,8,482.7008454,86.0410275,10,10,1920,2560,0
33,34,317.6750905,699.1529604,10,10,1920,2560,0
33,131,389.6144015,490.3149265,10,10,1920,2560,130
33,134,585.9240098,716.0680766,10,10,1920,2560,132
33,138,880.781929,1256.249849,10,10,1920,2560,136
33,3,1042.470991,1759.690552,10,10,1920,2560,2
33,4,1270.985019,1762.448167,10,10,1920,2560,2
33,6,1810.795489,525.2305016,10,10,1920,2560,0
33,7,736.2202327,424.9322943,10,10,1920,2560,0
33,12,1187.669995,1173.645787,10,10,1920,2560,11
33,19,1133.57727,1250.838041,10,10,1920,2560,11
33,20,2152.684082,1657.786606,10,10,1920,2560,0
33,21,2531.918996,378.6264974,10,10,1920,2560,0
33,25,542.4242288,346.0814435,10,10,1920,2560,24
33,28,1487.782119,1037.722542,10,10,1920,2560,0
33,36,2000.651445,251.2634121,10,10,1920,2560,35
33,41,2019.870894,23.96987234,10,10,1920,2560,39
33,46,1488.194235,313.878187,10,10,1920,2560,0
33,50,1482.364978,715.1772917,10,10,1920,2560,49
33,53,1606.875249,853.365422,10,10,1920,2560,52
33,55,1677.715036,595.6036997,10,10,1920,2560,54
33,62,1458.976875,660.2966048,10,10,1920,2560,61
33,67,1436.71723,705.9748748,10,10,1920,2560,66
33,68,1466.272952,599.4072856,10,10,1920,2560,66
34,195,625.647588,21.39643393,10,10,1920,2560,0
34,188,764.0849181,1301.559761,10,10,1920,2560,0
34,155,835.0800091,133.8438346,10,10,1920,2560,0
34,156,284.9900224,1884.840049,10,10,1920,2560,0
34,149,2454.932136,162.6932104,10,10,1920,2560,148
34,154,2381.42486,140.7356168,10,10,1920,2560,148
34,146,1624.278852,1646.96014,10,10,1920,2560,0
34,145,310.4788803,1876.351485,10,10,1920,2560,0
34,143,501.7483689,1505.563639,10,10,1920,2560,0
34,255,2206.239938,1468.284253,10,10,1920,2560,0
34,241,182.7740906,631.1572736,10,10,1920,2560,0
34,209,1828.916381,124.1616199,10,10,1920,2560,207
34,184,1825.361395,729.0007007,10,10,1920,2560,183
34,185,1879.786025,689.0722947,10,10,1920,2560,183
34,157,492.4083156,192.074313,10,10,1920,2560,0
34,165,2486.592024,266.0157484,10,10,1920,2560,163
34,168,2535.507197,411.333049,10,10,1920,2560,162
34,172,966.3466758,1311.214286,10,10,1920,2560,171
34,179,729.005847,1317.890686,10,10,1920,2560,171
34,1,562.4704848,1451.417073,10,10,1920,2560,0
34,8,486.6306591,79.55547442,10,10,1920,2560,0
34,34,317.525663,700.3177534,10,10,1920,2560,0
34,131,386.0610126,494.5512209,10,10,1920,2560,130
34,134,602.0150613,725.091484,10,10,1920,2560,132
34,138,893.428917,1240.849699,10,10,1920,2560,136
34,3,1032.868955,1749.256758,10,10,1920,2560,2
34,4,1298.360272,1796.506168,10,10,1920,2560,2
34,6,1789.507154,502.9349554,10,10,1920,2560,0
34,7,740.4298482,431.7537869,10,10,1920,2560,0
34,12,1203.599704,1181.405235,10,10,1920,2560,11
34,19,1139.346297,1251.56964,10,10,1920,2560,11
34,20,2152.223195,1657.744511,10,10,1920,2560,0
34,21,2530.955104,379.3385835,10,10,1920,2560,0
34,25,543.6161437,327.3964107,10,10,1920,2560,24
34,28,1476.152927,1040.404774,10,10,1920,2560,0
34,36,1999.508611,277.5193216,10,10,1920,2560,35
34,41,2018.278084,22.63179587,10,10,1920,2560,39
34,46,1494.858634,296.9750089,10,10,1920,2560,0
34,50,1492.324869,719.3876683,10,10,1920,2560,49
34,53,1620.928446,852.5260482,10,10,1920,2560,52
34,55,1694.854128,599.3358737,10,10,1920,2560,54
34,67,1436.71723,705.9748748,10,10,1920,2560,66
34,68,1469.814652,634.350613,10,10,1920,2560,66
35,195,633.3165068,33.16427412,10,10,1920,2560,0
35,188,775.3474386,1291.353044,10,10,1920,2560,0
35,155,828.2616751,142.8382048,10,10,1920,2560,0
35,156,280.2414497,1880.632323,10,10,1920,2560,0
35,149,2438.118562,183.7649139,10,10,1920,2560,148
35,154,2377.394018,144.2173626,10,10,1920,2560,148
35,146,1643.244024,1629.904725,10,10,1920,2560,0
35,145,339.5295054,1878.289577,10,10,1920,2560,0
35,143,487.5326501,1486.14089,10,10,1920,2560,0
35,255,2233.747994,1458.82623,10,10,1920,2560,0
35,241,188.2087127,610.3702388,10,10,1920,2560,0
35,209,1833.812054,138.536301,10,10,1920,2560,207
35,184,1827.276202,724.1621091,10,10,1920,2560,183
35,185,1882.724124,687.6989315,10,10,1920,2560,183
35,157,485.683087,188.7838729,10,10,1920,2560,0
35,165,2487.334093,267.7828967,10,10,1920,2560,163
35,168,2521.602615,376.9391218,10,10,1920,2560,162
35,172,986.1611655,1317.426807,10,10,1920,2560,171
35,179,725.8960014,1318.540766,10,10,1920,2560,171
35,1,571.7525045,1455.200034,10,10,1920,2560,0
35,8,490.5604727,73.06992135,10,10,1920,2560,0
35,34,320.749986,700.1453763,10,10,1920,2560,0
35,131,392.8202106,491.2841156,10,10,1920,2560,130
35,134,627.2436212,734.1320173,10,10,1920,2560,132
35,138,902.9638316,1260.176368,10,10,1920,2560,136
35,3,994.7496744,1761.327473,10,10,1920,2560,2
35,4,1314.846076,1816.955245,10,10,1920,2560,2
35,6,1781.730771,489.6850967,10,10,1920,2560,0
35,7,740.3550305,432.0299132,10,10,1920,2560,0
35,12,1212.083468,1181.998034,10,10,1920,2560,11
35,19,1058.413157,1311.478583,10,10,1920,2560,11
35,20,2155.758449,1658.19276,10,10,1920,2560,0
35,25,552.091678,313.382046,10,10,1920,2560,24
35,28,1462.280098,1051.005469,10,10,1920,2560,0
35,36,1998.692226,308.9294001,10,10,1920,2560,35
35,41,1918.13457,128.312858,10,10,1920,2560,39
35,46,1494.775156,276.9106601,10,10,1920,2560,0
35,50,1497.884684,705.7471229,10,10,1920,2560,49
35,53,1628.669102,840.5901214,10,10,1920,2560,52
35,55,1699.672768,603.2656127,10,10,1920,2560,54
35,67,1436.71723,705.9748748,10,10,1920,2560,66
35,68,1484.820853,619.4461592,10,10,1920,2560,66
36,195,643.5861713,35.39214383,10,10,1920,2560,0
36,188,793.1661112,1279.409737,10,10,1920,2560,0
36,155,825.1602884,158.6461298,10,10,1920,2560,0
36,156,284.8885044,1879.810937,10,10,1920,2560,0
36,149,2439.304834,209.36891,10,10,1920,2560,148
36,154,2369.90733,166.0685932,10,10,1920,2560,148
36,146,1665.434712,1609.153766,10,10,1920,2560,0
36,145,340.8175216,1874.728603,10,10,1920,2560,0
36,143,468.0955662,1467.424706,10,10,1920,2560,0
36,255,2245.367283,1444.975204,10,10,1920,2560,0
36,241,189.9732912,584.9935797,10,10,1920,2560,0
36,209,1824.798805,144.5794047,10,10,1920,2560,207
36,184,1830.40108,720.6959164,10,10,1920,2560,183
36,185,1885.662223,686.3255683,10,10,1920,2560,183
36,157,483.9321613,192.9596192,10,10,1920,2560,0
36,166,2492.030826,276.8009382,10,10,1920,2560,165
36,167,2445.437007,256.8759086,10,10,1920,2560,165
36,168,2507.572895,390.7120789,10,10,1920,2560,162
36,172,1009.264291,1299.667916,10,10,1920,2560,171
36,179,718.3717892,1348.887524,10,10,1920,2560,171
36,1,565.8607123,1449.836297,10,10,1920,2560,0
36,8,536.7611985,112.8068411,10,10,1920,2560,0
36,34,319.5888889,702.5076706,10,10,1920,2560,0
36,131,388.0285343,490.9405286,10,10,1920,2560,130
36,134,646.7391651,743.7810095,10,10,1920,2560,132
36,138,928.2053338,1261.415299,10,10,1920,2560,136
36,3,969.983413,1774.311908,10,10,1920,2560,2
36,4,1306.364476,1820.376015,10,10,1920,2560,2
36,6,1778.047104,485.1234941,10,10,1920,2560,0
36,7,739.3572605,435.017187,10,10,1920,2560,0
36,12,1208.69096,1185.753044,10,10,1920,2560,11
36,19,1091.221633,1301.236088,10,10,1920,2560,11
36,20,2148.788834,1659.454368,10,10,1920,2560,0
36,25,541.4878392,289.0976822,10,10,1920,2560,24
36,28,1448.222784,1062.191248,10,10,1920,2560,0
36,36,1989.81315,340.3715344,10,10,1920,2560,35
36,41,1913.397556,129.8442642,10,10,1920,2560,39
36,46,1488.625189,266.3120885,10,10,1920,2560,0
36,50,1501.661549,704.1106008,10,10,1920,2560,49
36,53,1611.310367,825.7202935,10,10,1920,2560,52
36,55,1721.070529,610.4428524,10,10,1920,2560,54
36,67,1436.71723,705.9748748,10,10,1920,2560,66
36,69,1493.845216,606.3398746,10,10,1920,2560,68
36,70,1526.691706,590.6869859,10,10,1920,2560,68
37,195,644.0305321,35.56549066,10,10,1920,2560,0
37,188,825.9068969,1233.159207,10,10,1920,2560,0
37,155,827.9988692,180.9025906,10,10,1920,2560,0
37,156,284.6581378,1879.882535,10,10,1920,2560,0
37,149,2433.932023,225.8145337,10,10,1920,2560,148
37,154,2366.787204,173.9597627,10,10,1920,2560,148
37,146,1693.710011,1591.398222,10,10,1920,2560,0
37,145,315.5446169,1871.494033,10,10,1920,2560,0
37,143,445.6348159,1466.591023,10,10,1920,2560,0
37,255,2256.033518,1438.556194,10,10,1920,2560,0
37,241,187.4529423,558.7465684,10,10,1920,2560,0
37,209,1827.661276,138.4993439,10,10,1920,2560,207
37,184,1833.658798,721.1802236,10,10,1920,2560,183
37,185,1865.555953,688.3638032,10,10,1920,2560,183
37,157,487.5889686,190.3224071,10,10,1920,2560,0
37,166,2499.796816,260.597444,10,10,1920,2560,165
37,167,2524.531062,201.4124033,10,10,1920,2560,165
37,168,2496.413128,411.9558265,10,10,1920,2560,162
37,172,1037.587518,1299.560438,10,10,1920,2560,171
37,179,712.8663849,1362.280476,10,10,1920,2560,171
37,1,584.3253126,1465.407653,10,10,1920,2560,0
37,8,548.0018576,112.7023272,10,10,1920,2560,0
37,34,320.0547571,701.5532722,10,10,1920,2560,0
37,131,389.4166334,488.7131661,10,10,1920,2560,130
37,134,673.8202904,754.0652789,10,10,1920,2560,132
37,138,951.4902273,1262.838384,10,10,1920,2560,136
37,3,932.3782646,1787.175013,10,10,1920,2560,2
37,4,1289.814106,1836.004065,10,10,1920,2560,2
37,6,1751.647106,475.2459493,10,10,1920,2560,0
37,7,738.4940268,431.094265,10,10,1920,2560,0
37,13,1180.163833,1217.359082,10,10,1920,2560,12
37,18,1190.799397,1157.460923,10,10,1920,2560,12
37,19,1113.992263,1295.157461,10,10,1920,2560,11
37,25,551.9017067,262.9057495,10,10,1920,2560,24
37,28,1436.175508,1072.496521,10,10,1920,2560,0
37,36,1986.783883,347.9470367,10,10,1920,2560,35
37,41,1912.506011,136.9202778,10,10,1920,2560,39
37,46,1484.414961,245.3856261,10,10,1920,2560,0
37,50,1502.956691,706.2930047,10,10,1920,2560,49
37,53,1604.655481,820.4542146,10,10,1920,2560,52
37,55,1741.198451,614.7029563,10,10,1920,2560,54
